,row,col,species,StemTag,frac
1145,31,63,red maple,341073,7.81039921021119
1146,30,61,red maple,331439,11.400834190045606
1147,31,61,red maple,331439,4.0797369025130505
1148,46,0,American beech,030176,23.341678087880936
1149,46,1,American beech,030176,2.5723128495478496
1150,19,14,red maple,091166,12.489973722849363
1151,19,15,red maple,091166,0.8907983442558097
1152,20,14,red maple,091166,15.257739845679497
1153,20,15,red maple,091166,4.286730148262854
1154,19,13,red maple,091138,10.281355625881147
1155,19,14,red maple,091138,3.681910613742076
1156,19,14,white pine,101281,4.223793311102275
1157,19,15,white pine,101281,60.70141049724771
1158,20,15,white pine,101281,4.6489754325569494
1159,18,14,hemlock,101285,1.4303930214765368
1160,18,15,hemlock,101285,2.967518836434035
1161,19,14,hemlock,101285,2.755040707542089
1162,19,15,hemlock,101285,6.606272501966213
1163,18,13,hemlock,091131,9.190494608570289
1164,18,14,hemlock,091131,5.61427025504864
1165,19,13,hemlock,091131,18.122243102007833
1166,19,14,hemlock,091131,18.283454989064975
1167,19,13,hemlock,091101,0.27784601259579633
1168,19,14,hemlock,091101,10.981383535018711
1169,20,13,hemlock,091101,0.019626509282763577
1170,20,14,hemlock,091101,22.28385074187296
1171,20,14,hemlock,091113,11.60678555400766
1172,19,13,hemlock,091089,7.6777843393980225
1173,20,13,hemlock,091089,33.78755999031817
1174,20,13,hemlock,091090,35.96574864112495
1175,20,14,hemlock,091090,10.085481506519654
1176,21,13,hemlock,091090,3.3007609980917514
1177,19,12,hemlock,081225,15.30787012174665
1178,19,13,hemlock,081225,6.4106952022518
1179,18,12,hemlock,091130,0.2234115722177922
1180,18,13,hemlock,091130,7.829166041074073
1181,19,12,hemlock,091130,1.5963404561029726
1182,19,13,hemlock,091130,20.942163345836953
1183,19,12,hemlock,091139,1.9045087074426192
1184,19,13,hemlock,091139,31.09502800856891
1185,20,13,hemlock,091139,3.7222416856620986
1186,27,1,American beech,031078,28.82007252620032
1187,27,2,American beech,031078,7.219289084207044
1188,28,1,American beech,031078,8.401226492627748
1189,28,2,American beech,031078,0.9394214593429173
1190,24,59,yellow birch,321762,19.68264690735057
1191,24,60,yellow birch,321762,42.22050229346826
1192,25,59,yellow birch,321762,13.461747959129191
1193,25,60,yellow birch,321762,12.42487831437192
1194,23,59,red maple,321723,11.723375011973411
1195,24,58,red maple,321723,4.276249412942193
1196,24,59,red maple,321723,56.853094651922085
1197,20,14,red maple,091112,13.071289114430703
1198,21,14,red maple,091112,1.1977149778781875
1199,20,14,hemlock,091110,12.354502663461185
1200,20,15,hemlock,091110,1.5218437060034375
1201,21,14,hemlock,091110,23.16671474036704
1202,21,15,hemlock,091110,0.8778873156118482
1203,21,14,hemlock,101222,2.0782678827481442
1204,21,15,hemlock,101222,13.20033164525258
1205,20,13,hemlock,091080,1.0991848797425936
1206,20,14,hemlock,091080,0.7409864954951018
1207,21,13,hemlock,091080,34.879175547345454
1208,21,14,hemlock,091080,18.134061120912786
1209,19,15,red oak,101248,0.8241826272145867
1210,19,16,red oak,101248,0.10251633453037705
1211,20,15,red oak,101248,35.41100993728998
1212,20,16,red oak,101248,42.612503295500005
1213,21,15,red oak,101248,0.01787283536915387
1214,21,16,red oak,101248,3.3948317555591014
1215,20,15,hemlock,101236,7.512526710406515
1216,20,14,red maple,101235,12.86716830454441
1217,20,15,red maple,101235,23.716255836235177
1218,24,26,white pine,151213,16.49108858677533
1219,25,26,white pine,151213,4.627124280596909
1220,25,27,white pine,161549,0.11301364068731601
1221,25,28,white pine,161549,37.7635076712035
1222,26,28,white pine,161549,1.3975394770856708
1223,24,6,black birch,061166,0.47156424576213685
1224,25,6,black birch,061166,29.423150987494353
1225,25,7,black birch,061166,2.079663283340064
1226,25,6,hemlock,061080,9.612443524906789
1227,25,7,hemlock,061080,0.907833936570026
1228,26,6,hemlock,061080,5.669547513096142
1229,26,7,hemlock,061080,1.0284272116771123
1230,26,6,hemlock,061078,32.88163608420632
1231,26,6,black birch,061104,7.087611371175317
1232,26,7,black birch,061104,15.492128765443026
1233,26,7,black birch,061144,13.261990509963633
1234,27,7,black birch,061144,11.807974089137165
1235,25,5,red maple,050984,12.26810050371038
1236,25,6,red maple,050984,9.609810623133946
1237,24,5,hemlock,051100,2.563526177886951
1238,24,6,hemlock,051100,20.065321388958168
1239,25,5,hemlock,051100,4.411314903163973
1240,25,6,hemlock,051100,14.688090860190876
1241,25,6,red maple,050988,29.40237388146858
1242,26,6,red maple,050988,1.3065183902354742
1243,25,5,hemlock,050998,0.00376368657315284
1244,25,6,hemlock,050998,4.927137469770228
1245,26,5,hemlock,050998,0.1251880843741384
1246,26,6,hemlock,050998,18.30228982476584
1247,24,6,hemlock,051101,27.2945627234656
1248,24,6,hemlock,061169,12.990548660250456
1249,24,7,hemlock,061169,15.683370401933077
1250,25,6,hemlock,061169,0.9907425228280102
1251,25,7,hemlock,061169,3.2483854608892493
1252,24,5,hemlock,051094,19.41265871820377
1253,24,6,hemlock,051094,10.195264336856647
1254,24,7,white pine,061173,17.43381887584184
1255,25,7,white pine,061173,15.017636045908796
1256,25,8,white pine,061173,0.2584546522560858
1257,23,7,white pine,061189,2.9205884026510316
1258,24,7,white pine,061189,53.10798489561378
1259,24,8,white pine,061189,1.276506040055352
1260,21,15,red oak,101258,3.667253925686337
1261,21,16,red oak,101258,27.482546192984543
1262,20,15,hemlock,101242,16.32101747784408
1263,21,15,hemlock,101242,16.4236377455375
1264,20,15,paper birch,101240,0.4879835932023114
1265,21,15,paper birch,101240,3.41531507402049
1266,21,16,paper birch,101240,3.805053118617288
1267,21,15,paper birch,101230,22.605804877032313
1268,21,16,paper birch,101230,0.2557372123890116
1269,22,15,paper birch,101230,0.04015420618970819
1270,21,14,white pine,101221,35.168709468024495
1271,21,15,white pine,101221,29.100537903279424
1272,22,14,white pine,101221,6.357997029480517
1273,22,15,white pine,101221,2.4974397787915112
1274,21,15,hemlock,101175,2.317677017046932
1275,22,15,hemlock,101175,9.088721406105742
1276,22,14,white pine,101174,8.245343126072498
1277,22,15,white pine,101174,26.329679489749108
1278,21,14,snag,091036,0.025490420862104294
1279,22,14,snag,091036,14.491264084921553
1280,23,6,hemlock,061180,0.10646325563611568
1281,23,7,hemlock,061180,0.2166269413705469
1282,24,6,hemlock,061180,8.050341282697287
1283,24,7,hemlock,061180,6.6238599128162825
1284,23,7,hemlock,061186,27.097469240298295
1285,24,7,hemlock,061186,1.27994101037525
1286,24,8,red maple,061203,22.983337932723515
1287,25,8,red maple,061203,23.196613771783817
1288,25,7,snag,061110,2.4643485472175914
1289,25,8,snag,061110,12.065328240442518
1290,26,8,snag,061110,2.152873248285901
1291,25,7,hemlock,061106,12.664201773331854
1292,25,8,hemlock,061106,0.25458946508683594
1293,26,7,hemlock,061106,19.910912923403842
1294,26,8,hemlock,061106,4.6260191846193335
1295,24,7,hemlock,061199,0.09610518421690387
1296,24,8,hemlock,061199,9.303998862444468
1297,25,7,hemlock,061199,0.09446746864710555
1298,25,8,hemlock,061199,6.408096749747011
1299,23,7,snag,061192,2.20998418404417
1300,23,8,snag,061192,2.994206535405409
1301,24,7,snag,061192,1.2581571570157475
1302,24,8,snag,061192,4.903158740281462
1303,25,6,hemlock,061088,0.017568294884699808
1304,25,7,hemlock,061088,13.47009572281784
1305,26,7,hemlock,061088,6.739836144837041
1306,25,6,hemlock,061174,1.2031280804980264
1307,25,7,hemlock,061174,44.29321167106733
1308,25,7,hemlock,061215,3.8110365257193775
1309,25,8,hemlock,061215,10.911459071534084
1310,24,8,black birch,061195,26.16527391194683
1311,23,6,hemlock,051093,4.638675205408474
1312,24,6,hemlock,051093,8.470024190287813
1313,15,19,white pine,121188,1.217657261717263
1314,15,20,white pine,121188,33.862211196455256
1315,16,20,white pine,121188,0.0549562564539256
1316,16,20,white pine,121159,2.27917196999375
1317,17,20,white pine,121159,40.399613408265004
1318,18,20,white pine,121073,33.89565850408398
1319,18,19,black birch,121057,10.015522286845354
1320,18,20,black birch,121057,1.4514437179761448
1321,17,19,black birch,121124,1.7377159796141615
1322,17,20,black birch,121124,2.44643465754158
1323,18,19,black birch,121124,5.5688702708838225
1324,18,20,black birch,121124,7.392982061751247
1325,17,19,black birch,121138,16.83877427749736
1326,17,20,black birch,121138,5.64779636042886
1327,17,19,black birch,121107,12.577905101133597
1328,17,18,red oak,111278,23.072531124992878
1329,17,19,red oak,111278,8.518654789394382
1330,18,18,red oak,111278,29.131019833391697
1331,18,19,red oak,111278,7.088862210802264
1332,17,20,red oak,131049,13.186867458321395
1333,17,21,red oak,131049,21.92499897141356
1334,18,20,red oak,131049,39.27067889506744
1335,18,21,red oak,131049,53.91515000739287
1336,19,20,red oak,131049,0.06744477104856253
1337,19,21,red oak,131049,0.11738386499472803
1338,17,19,red oak,121165,6.0957483815217435
1339,17,20,red oak,121165,29.375527424262255
1340,18,20,red oak,121165,2.1242043603665532
1341,31,34,white pine,200617,0.00015478660994405326
1342,32,33,white pine,200617,0.002838436069054571
1343,32,34,white pine,200617,41.59611850794625
1344,32,34,white pine,200594,17.589814556715428
1345,32,35,white pine,200594,6.9017409839627275
1346,33,34,white pine,200594,1.8207658120780803
1347,32,34,white pine,200561,0.02357398786383657
1348,32,35,white pine,200561,1.5414104960894681
1349,33,34,white pine,200561,4.189686107578431
1350,33,35,white pine,200561,19.239433481138832
1351,31,35,red maple,200624,7.957932575498355
1352,32,35,red maple,200624,0.16276171012945392
1353,33,35,white pine,200561,18.76903938777314
1354,34,35,white pine,200561,3.6864113603897297
1355,33,32,white pine,190592,8.853515500461567
1356,33,33,white pine,190592,48.04705756924711
1357,34,33,white pine,190592,6.241242345530024
1358,34,33,red maple,190618,5.199941529764141
1359,34,34,red maple,190618,4.809904847163051
1360,35,33,red maple,190618,0.012026590170568804
1361,33,33,red oak,190614,19.08661448758321
1362,33,34,red oak,190614,30.3207572885356
1363,34,33,red oak,190614,38.22731117371173
1364,34,34,red oak,190614,32.42378463922771
1365,32,33,red maple,190684,14.517031522886203
1366,32,34,red maple,190684,0.7783082772919218
1367,33,33,red maple,190684,23.78546618020972
1368,33,34,red maple,190684,4.521612629008871
1369,33,34,red oak,200600,32.35316224056884
1370,33,35,red oak,200600,2.483665559353856
1371,32,33,red oak,190670,17.96256396240733
1372,33,33,red oak,190670,0.8937009943067953
1373,32,33,red oak,190662,13.609189569396174
1374,32,34,red oak,190662,6.254039044828956
1375,32,34,red oak,200587,13.969030015372741
1376,33,34,red oak,200587,10.738928482322985
1377,32,35,red maple,200635,5.777344863897712
1378,33,35,red maple,200635,3.8387007821145986
1379,47,14,red pine,100085,17.377034122361
1380,47,14,red pine,100089,15.022687843909113
1381,47,15,red pine,100089,3.051694629859326
1382,24,26,red oak,161577,2.7355353173484342
1383,24,27,red oak,161577,48.89505075765823
1384,24,28,red oak,161577,0.8635975065447122
1385,25,26,red oak,161577,0.6950696871179498
1386,25,27,red oak,161577,37.65431609817967
1387,25,28,red oak,161577,0.12231855578671376
1388,25,25,white pine,151219,3.7019100884553473
1389,25,26,white pine,151219,12.656824067825506
1390,23,27,red oak,161618,1.1977176378637568
1391,23,28,red oak,161618,0.012363953833934094
1392,24,27,red oak,161618,27.750136351382377
1393,24,28,red oak,161618,31.125029070034955
1394,25,28,red oak,161618,6.444814159147078
1395,32,5,red maple,060876,16.558241154557148
1396,32,6,red maple,060876,26.450804724170883
1397,33,5,red maple,060876,4.537587462214418
1398,33,6,red maple,060876,2.5226647138124068
1399,32,4,hemlock,050797,5.5005008197154295
1400,32,5,hemlock,050797,21.931167871969194
1401,32,6,hemlock,060877,22.735577331284684
1402,33,6,hemlock,060877,1.2485758358950927
1403,31,5,hemlock,050801,33.989075238212386
1404,31,6,hemlock,050801,0.8072940319293392
1405,31,5,hemlock,050804,5.401817412769392
1406,31,6,hemlock,050804,0.14008210306681554
1407,32,5,hemlock,050804,23.816807719052044
1408,32,6,hemlock,050804,2.202091815034518
1409,32,4,hemlock,050759,7.770241534800788
1410,32,5,hemlock,050759,5.068523561035125
1411,33,4,hemlock,050759,37.72575577111156
1412,33,5,hemlock,050759,12.906756038418846
1413,33,3,hemlock,050757,0.004557810416793782
1414,33,4,hemlock,050757,9.43435082538395
1415,32,3,hemlock,040824,6.3511355243218794
1416,32,4,hemlock,040824,5.714527156223272
1417,33,3,hemlock,040824,10.133640709935914
1418,33,4,hemlock,040824,13.351134568784333
1419,33,5,hemlock,050766,23.723271805701852
1420,34,5,hemlock,050766,2.9254411227170225
1421,32,5,hemlock,050805,26.2161934784844
1422,33,5,hemlock,050805,16.215638282605664
1423,33,5,hemlock,050767,9.682197514120201
1424,33,5,hemlock,060884,14.08515855582734
1425,33,6,hemlock,060884,15.269279374451902
1426,17,18,red maple,111273,8.623669755633717
1427,16,21,red oak,131100,0.700773587808701
1428,17,20,red oak,131100,2.1682258141337445
1429,17,21,red oak,131100,47.41457528669225
1430,21,13,hemlock,091034,5.761809421328276
1431,21,14,hemlock,091034,14.179030260849009
1432,22,14,hemlock,091034,6.860902981938602
1433,20,12,hemlock,081181,24.510675673772333
1434,20,13,hemlock,081181,21.122168881764168
1435,21,12,hemlock,081181,13.92404730838319
1436,21,13,hemlock,081181,11.714594962780916
1437,17,19,black birch,121109,15.560230599749522
1438,18,19,black birch,121109,2.974335927209743
1439,17,19,black birch,121105,3.7351243779681464
1440,18,19,black birch,121105,3.4317187310529915
1441,18,18,red oak,111205,20.74761677317581
1442,18,19,red oak,111205,11.39405564245292
1443,19,18,red oak,111205,46.15061943241594
1444,19,19,red oak,111205,34.75013481187496
1445,18,20,black birch,121072,8.852216157319656
1446,19,20,black birch,121072,1.5925586120653095
1447,18,21,red oak,131038,3.527124662193324
1448,19,20,red oak,131038,0.5830813056060953
1449,19,21,red oak,131038,72.55541306002587
1450,20,21,red oak,131038,8.953720065425705
1451,16,19,red oak,121130,30.894013436029404
1452,16,20,red oak,121130,12.843474362719597
1453,17,19,red oak,121130,7.669390527337811
1454,17,20,red oak,121130,1.017136126850482
1455,16,18,white pine,111265,1.0683491685941449
1456,17,18,white pine,111265,19.107720391310448
1457,16,18,red oak,111257,15.224779805699914
1458,16,19,red oak,111257,15.410722223233615
1459,17,18,red oak,111257,8.903153185826193
1460,17,19,red oak,111257,24.499690339272867
1461,16,20,red oak,121136,41.868999097453
1462,16,20,red maple,121149,11.122923493550282
1463,16,21,red maple,121149,5.006140807396616
1464,16,20,red maple,121152,4.438046925053349
1465,16,21,red maple,121152,3.294546837458129
1466,17,20,red maple,121152,2.8379154434535168
1467,17,21,red maple,121152,2.0053667134114344
1468,39,33,norway spruce,190427,16.35350613383991
1469,37,33,norway spruce,190483,8.991206400043698
1470,37,32,norway spruce,190482,20.88400606872377
1471,37,33,norway spruce,190482,2.7055788257106017
1472,37,33,norway spruce,190489,10.7266294777037
1473,38,33,norway spruce,190489,0.025303705050162936
1474,38,33,norway spruce,190504,5.28625877000414
1475,38,33,white pine,190505,24.965924558159333
1476,38,33,norway spruce,200418,19.140550545051514
1477,38,34,norway spruce,200418,0.5093686367900015
1478,38,33,red maple,200412,6.13692323980726e-08
1479,38,34,red maple,200412,26.776439122634834
1480,30,5,hemlock,050846,5.015186221898842
1481,30,6,hemlock,050846,0.805523369965139
1482,31,5,hemlock,050846,7.741890981919923
1483,31,6,hemlock,050846,3.4008934266490565
1484,31,5,hemlock,050802,5.682317376149303
1485,31,6,hemlock,050802,15.821392115298623
1486,31,6,hemlock,060886,24.596687461946257
1487,32,6,hemlock,060886,2.557404768758152
1488,31,6,hemlock,060885,3.827438703562
1489,32,6,hemlock,060885,17.9381791787617
1490,33,5,hemlock,050768,3.050513333946914
1491,33,6,hemlock,050768,7.795987099357504
1492,34,5,hemlock,050768,0.10393728657063583
1493,34,6,hemlock,050768,1.4053926168782114
1494,32,6,white pine,060880,6.810471464424659
1495,32,7,white pine,060880,9.282031984018264
1496,33,6,white pine,060880,25.57283678650909
1497,33,7,white pine,060880,30.805705030553444
1498,33,6,red spruce,060883,11.687966730430592
1499,32,6,hemlock,060879,5.928663649168261
1500,32,7,hemlock,060879,10.8213149603351
1501,32,6,hemlock,060894,11.002906353471024
1502,32,7,hemlock,060894,4.106415406814923
1503,31,7,red maple,060911,0.6897803827108178
1504,32,7,red maple,060911,18.40869474083249
1505,32,7,snag,060914,10.516330055070117
1506,31,6,hemlock,060890,15.459238710735477
1507,31,7,hemlock,060890,13.835205808787826
1508,32,6,hemlock,060890,1.4369471261622413
1509,32,7,hemlock,060890,1.9179959712649342
1510,31,4,hemlock,050784,2.941642925253898
1511,32,4,hemlock,050784,25.2047254943067
1512,33,6,hemlock,060835,23.775323138518203
1513,34,6,hemlock,060835,10.558479988829726
1514,33,5,hemlock,050769,8.22447383157527
1515,34,5,hemlock,050769,39.59749385159689
1516,34,6,hemlock,050769,4.988887295444795
1517,30,6,hemlock,060930,2.8269773256122845
1518,30,7,hemlock,060930,1.1913898815922481
1519,31,6,hemlock,060930,19.864576813456956
1520,31,7,hemlock,060930,11.889351516470498
1521,30,5,hemlock,050845,0.7224872639723535
1522,30,6,hemlock,050845,32.316071380880544
1523,31,6,hemlock,050845,12.603114247434219
1524,32,4,hemlock,050783,17.529346410986804
1525,33,4,hemlock,050783,1.5039687821863943
1526,31,4,hemlock,050792,7.41308605044681
1527,31,5,hemlock,050792,13.907292238744631
1528,30,5,hemlock,050819,1.553310879582687
1529,31,5,hemlock,050819,7.5296939728089205
1530,30,5,hemlock,050842,13.988840718607767
1531,31,5,hemlock,050842,10.005677619248962
1532,23,26,red oak,151331,0.9949973973304915
1533,23,27,red oak,151331,11.30332108573502
1534,24,26,red oak,151331,44.978824895420594
1535,24,27,red oak,151331,22.12740878008551
1536,23,26,red oak,151313,75.45206478780283
1537,23,27,red oak,151313,6.611530294833718
1538,24,26,red oak,151313,3.1760529963498527
1539,24,25,red oak,151198,7.342502697648301
1540,25,25,red oak,151198,10.831947227227165
1541,25,25,red oak,151200,41.977186912065434
1542,24,25,red oak,151206,0.21948237329739434
1543,24,26,red oak,151206,2.7491339582530516
1544,25,25,red oak,151206,9.19781029218524
1545,25,26,red oak,151206,18.70026304439491
1546,23,25,red oak,151207,0.8905161025017894
1547,24,25,red oak,151207,57.54500911402906
1548,24,26,red oak,151207,26.62249467903029
1549,25,25,red oak,151207,0.021884605642202983
1550,23,25,red maple,151328,3.161980609946097
1551,23,26,red maple,151328,0.687010481725344
1552,24,25,red maple,151328,1.0880379493238994
1553,24,26,red maple,151328,0.05945710653811347
1554,26,25,norway spruce,151149,5.281165973054135
1555,26,26,norway spruce,151149,9.014854885295591
1556,27,25,norway spruce,151149,0.0024845883395507615
1557,27,26,norway spruce,151149,0.16650679080330166
1558,14,7,red maple,061498,7.113366174408286
1559,14,8,red maple,061498,17.02617664753454
1560,15,7,red maple,061498,0.2772996634520629
1561,15,8,red maple,061498,14.918946642558756
1562,6,27,black birch,162087,0.2885980426500799
1563,6,28,black birch,162087,2.057127244006826
1564,7,27,black birch,162087,4.9316195239543195
1565,7,28,black birch,162087,47.80200963292866
1566,6,27,red maple,152258,28.659324286384415
1567,6,28,red maple,152258,16.284564942951203
1568,37,32,red oak,190471,22.000087418239143
1569,37,33,red oak,190471,0.6059320860053335
1570,38,32,red oak,190471,49.35258556777329
1571,38,33,red oak,190471,5.133986490664701
1572,36,32,red oak,190524,0.7715055736288322
1573,37,31,red oak,190524,0.7571073570324462
1574,37,32,red oak,190524,38.46273529361834
1575,39,32,red maple,190462,14.631668360563854
1576,37,33,red oak,190490,15.633870386828564
1577,38,33,red oak,190490,8.3807375817382
1578,37,34,white pine,200406,23.241120322216887
1579,38,34,white pine,200406,2.2638835207626307
1580,37,33,red oak,200416,15.095759806064057
1581,37,34,red oak,200416,4.645803233730897
1582,38,33,red oak,200416,3.314422930795655
1583,38,34,red oak,200416,13.260833493108597
1584,22,6,black birch,061217,2.3546149105954894
1585,22,7,black birch,061217,0.32774439363649804
1586,23,6,black birch,061217,8.996679234703823
1587,23,7,black birch,061217,15.649143213447845
1588,22,7,white pine,061264,2.449483251834175
1589,22,8,white pine,061264,1.9947339606920749
1590,23,7,white pine,061264,20.321898857834253
1591,23,8,white pine,061264,42.038752104828866
1592,23,23,red maple,141112,4.315536296074976
1593,23,24,red maple,141112,16.73312112828851
1594,22,23,black birch,141225,3.5724064475193265
1595,22,24,black birch,141225,9.568742999642435
1596,23,23,black birch,141225,4.484969785851492
1597,23,24,black birch,141225,9.1860854375616
1598,23,23,black birch,141126,13.825347154569034
1599,23,24,black birch,141126,19.13730151309982
1600,24,23,black birch,141126,1.105462462621593
1601,24,24,black birch,141126,2.397501420099219
1602,21,23,black birch,141161,0.3333897076150111
1603,22,23,black birch,141161,33.06373827943677
1604,22,24,black birch,141161,0.3349704512528338
1605,22,23,red oak,141103,35.94365868292895
1606,23,22,red oak,141103,1.8991734967814071
1607,23,23,red oak,141103,37.071223033213336
1608,23,23,hemlock,141107,7.255557463207399
1609,27,0,hemlock,031050,32.73680787191766
1610,27,1,hemlock,031050,18.03763211180645
1611,28,0,hemlock,031050,2.4232378896045828
1612,28,1,hemlock,031050,0.35842994799428424
1613,27,1,black birch,031061,2.498667971649035
1614,28,0,black birch,031061,4.760908649099497
1615,28,1,black birch,031061,18.320352583434047
1616,36,33,norway spruce,190555,17.188630733516106
1617,36,33,red oak,190561,27.117392633732294
1618,36,34,red oak,190561,0.3386545538893835
1619,37,33,red oak,190561,36.80338063424937
1620,36,32,red maple,190553,7.732335918209713
1621,36,33,red maple,190553,1.0926134607081248
1622,37,32,red maple,190553,1.7476095323253351
1623,37,33,red maple,190553,1.0888229548375115
1624,36,33,red oak,200446,0.14234380642764635
1625,36,34,red oak,200446,4.338137881518267
1626,37,33,red oak,200446,4.265109974812533
1627,37,34,red oak,200446,15.160556027951898
1628,36,34,red oak,200503,14.000391901786259
1629,36,35,red oak,200503,14.552422839009848
1630,37,34,red oak,200503,50.390851985122524
1631,37,35,red oak,200503,32.59350883624836
1632,36,31,red oak,190524,4.827791585154044
1633,36,32,red oak,190524,44.68166140486488
1634,37,31,red oak,190524,0.01076004488486328
1635,37,32,red oak,190524,2.744380371191764
1636,35,34,red oak,200451,0.14859894259001494
1637,36,33,red oak,200451,3.310105287824519
1638,36,34,red oak,200451,71.92497788548722
1639,36,35,red oak,200451,2.779104780515435
1640,34,53,red pine,293032,14.563519176969772
1641,35,53,red pine,293032,4.240312916323353
1642,34,53,red pine,300954,4.730400562266053
1643,34,54,red pine,300954,12.16760749263711
1644,34,54,red pine,300989,24.545668989501507
1645,33,54,red pine,300963,10.701849289943747
1646,34,54,red pine,300963,7.927580248903148
1647,33,53,red pine,291171,8.391150484385202
1648,33,54,red pine,291171,5.637102796715412
1649,33,53,red pine,291206,4.82895442403705
1650,34,53,red pine,291206,13.707864641534833
1651,34,53,red pine,291222,9.340242159575654
1652,34,53,red pine,291189,7.490844248616332
1653,33,53,red pine,291196,0.46770541482191885
1654,34,53,red pine,291196,11.141295736256458
1655,33,52,red pine,291084,16.379354858628943
1656,34,52,red pine,291084,2.0369246783013244
1657,33,52,red pine,291091,2.620664672325346
1658,33,53,red pine,291091,12.011301036008192
1659,34,52,red pine,291104,14.788708277508478
1660,34,50,red pine,280875,13.956169431321374
1661,35,50,red pine,280875,4.092423725306176
1662,34,51,red pine,280919,16.790656540447745
1663,35,51,red pine,280919,3.159769018444305
1664,34,50,red oak,280884,17.731960033566754
1665,34,51,red oak,280884,15.194006922938161
1666,35,50,red oak,280884,5.537436504816743
1667,35,51,red oak,280884,4.947860752182809
1668,32,50,red oak,281009,14.15712177224441
1669,32,51,red oak,281009,5.376681027118505
1670,33,50,red oak,281009,62.998443740844365
1671,33,51,red oak,281009,21.016624884141358
1672,34,50,red oak,281009,8.285970545558435
1673,32,51,hemlock,281030,1.0062618964465562
1674,32,52,hemlock,281030,0.019331806820524926
1675,33,51,hemlock,281030,8.312179054360106
1676,33,52,hemlock,281030,2.4550763196695606
1677,33,51,hemlock,281033,10.230208859658942
1678,32,51,hemlock,281026,3.663993163079995
1679,33,51,hemlock,281026,7.099833078604796
1680,32,51,hemlock,281023,1.6261457146593667
1681,33,51,hemlock,281023,10.7211283604097
1682,34,51,red pine,281042,18.39217000591498
1683,34,52,red pine,281042,2.0191110256232268
1684,32,52,red oak,281032,0.7827044719514705
1685,33,51,red oak,281032,15.945964121033434
1686,33,52,red oak,281032,57.434967275409356
1687,34,51,red oak,281032,8.537416683413518
1688,34,52,red oak,281032,0.9034858678608296
1689,33,50,red oak,281010,0.2991991726436484
1690,33,51,red oak,281010,25.163259169971
1691,34,50,red oak,281010,40.71659648152828
1692,34,51,red oak,281010,31.68656948763921
1693,31,49,hemlock,271120,0.0005205933802187847
1694,31,50,hemlock,271120,0.07722906898041076
1695,32,49,hemlock,271120,16.41598029732682
1696,32,50,hemlock,271120,13.777828381428458
1697,34,51,red pine,290992,0.24723627337294315
1698,34,52,red pine,290992,5.3550243795501675
1699,33,52,red pine,291093,1.1444102605943605
1700,33,53,red pine,291093,1.5655498922588096
1701,34,52,red pine,291093,1.380647133576951
1702,34,53,red pine,291093,1.0586332899993725
1703,34,52,red pine,291102,2.404369716416471
1704,34,53,red pine,291102,1.2709883065839174
1705,34,52,red pine,291099,3.805598719774511
1706,34,52,red pine,290985,9.018663824969297
1707,35,52,red pine,290985,1.6675128028279627
1708,34,51,red pine,280929,2.4781673325814926
1709,34,52,red pine,280929,2.494434478614421
1710,35,51,red pine,280929,4.847648472764007
1711,35,52,red pine,280929,3.9712102262787554
1712,35,49,red pine,280869,0.9339941231319497
1713,35,50,red pine,280869,2.012832832106135
1714,35,49,red pine,280903,3.0252150453703726
1715,35,50,red pine,280903,14.257534348410111
1716,35,50,red pine,280897,19.1175567912924
1717,35,50,red pine,280893,15.596561972509038
1718,35,50,red pine,280895,2.187246694812947
1719,35,51,red pine,280895,13.916209701034457
1720,38,50,red oak,280658,1.161651598481833
1721,39,50,red oak,280658,23.567710451298193
1722,39,50,red maple,280690,4.772832192368132
1723,39,51,red maple,280690,32.70165604444163
1724,39,50,yellow birch,280636,25.619172656904034
1725,39,51,yellow birch,280636,0.9031606059268785
1726,40,50,yellow birch,280636,2.2304479399637787
1727,38,49,red maple,280651,13.397757596040648
1728,38,50,red maple,280651,13.431412346568377
1729,39,49,red maple,280651,14.886760279852568
1730,39,50,red maple,280651,21.814943364361426
1731,39,49,red maple,280633,16.123562494892838
1732,39,50,red maple,280633,17.414923555205828
1733,40,49,red maple,280633,4.136219205775252
1734,40,50,red maple,280633,5.539257272083496
1735,13,52,American beech,281674,23.19480829040784
1736,13,53,American beech,281674,10.550690058049991
1737,14,52,American beech,281674,50.695214387001606
1738,14,53,American beech,281674,6.735737015892405
1739,22,61,red maple,331703,11.910233109851106
1740,23,61,red maple,331703,26.58113864009963
1741,2,26,hemlock,152316,11.040130696486965
1742,3,26,hemlock,152316,25.08627963227167
1743,3,26,red maple,152315,17.867882496333234
1744,2,25,hemlock,142158,18.429522052525048
1745,3,25,hemlock,142158,0.19697733022778513
1746,2,26,paper birch,152375,23.25254178990054
1747,2,27,paper birch,152375,4.390417471964074
1748,1,25,hemlock,142134,4.744719282830187
1749,1,26,hemlock,142134,5.06697154918047
1750,1,25,hemlock,142133,2.8248716276227754
1751,1,26,hemlock,142133,8.49724535542781
1752,1,26,red maple,152381,18.546591961484275
1753,1,26,red maple,152367,5.561377050509725
1754,1,27,red maple,152367,9.800915175403514
1755,2,26,red maple,152367,11.19079681760754
1756,2,27,red maple,152367,17.443905199270827
1757,2,26,hemlock,142155,14.799597559527571
1758,1,25,red maple,142146,0.2479488414678602
1759,1,26,red maple,142146,3.8415913785920743
1760,2,25,red maple,142146,0.6751081552209101
1761,2,26,red maple,142146,10.32730765402559
